step,types,amount,oldbalanceorig,newbalanceorig,oldbalancedest,newbalancedest,isfraud,isflaggedfraud
354,4,842441.05,171796.11,0.0,1360492.63,2202933.68,0,0
266,1,10000000.0,10000000.0,0.0,499610.16,10499610.16,1,0
155,0,230700.85,151358.0,382058.85,286582.53,55881.68,0,0
235,1,202124.64,21575.0,0.0,0.0,202124.64,0,0
163,1,95589.71,100497.0,4907.29,998814.42,1094404.13,0,0
442,1,2758096.0,2758096.0,0.0,128192.29,2886288.29,1,0
568,4,32521.24,32521.24,0.0,0.0,0.0,1,0
383,3,26790.85,9992.34,0.0,0.0,0.0,0,0
163,0,27488.58,26550.0,54038.58,38480.35,10991.77,0,0
291,1,1185157.78,1185157.78,0.0,0.0,1185157.78,1,0
259,3,11719.44,0.0,0.0,0.0,0.0,0,0
48,3,1382.73,321.0,0.0,0.0,0.0,0,0
159,1,222736.14,385246.0,162509.86,269279.97,492016.11,0,0
395,0,411537.07,31324.0,442861.07,121368.45,0.0,0,0
357,1,790332.43,790332.43,0.0,2384548.88,3174881.31,1,0
403,3,1088.14,0.0,0.0,0.0,0.0,0,0
157,4,479968.96,0.0,0.0,4180530.45,4660499.41,0,0
190,4,178729.07,20197.0,0.0,0.0,178729.07,0,0
156,1,134497.41,134497.41,0.0,16202218.65,16336716.06,1,0
413,3,1589.09,41803.0,40213.91,0.0,0.0,0,0
495,1,797710.8,797710.8,0.0,49988.57,847699.37,1,0
186,3,20044.4,0.0,0.0,0.0,0.0,0,0
371,3,10106.49,166262.62,156156.13,0.0,0.0,0,0
349,4,98736.52,98736.52,0.0,0.0,0.0,1,0
495,4,255286.59,255286.59,0.0,0.0,0.0,1,0
259,3,2035.95,17921.0,15885.05,0.0,0.0,0,0
136,1,153778.73,24936.0,0.0,139625.54,293404.27,0,0
14,1,403636.76,345004.0,0.0,34421.4,438058.16,0,0
185,1,141311.05,280336.0,139024.95,0.0,141311.05,0,0
6,1,17246.0,17246.0,0.0,0.0,17246.0,1,0
233,1,160404.37,0.0,0.0,852623.11,1013027.48,0,0
255,1,124662.18,31295.0,0.0,0.0,124662.18,0,0
134,3,30197.24,6017.0,0.0,0.0,0.0,0,0
487,1,1205760.86,1205760.86,0.0,8682013.45,9887774.3,1,0
10,3,11073.83,41608.0,30534.17,0.0,0.0,0,0
139,0,59966.96,3816512.75,3876479.71,176969.48,117002.52,0,0
369,0,11259.88,5831823.38,5843083.27,713293.8,702033.92,0,0
321,0,461247.79,613313.16,1074560.95,487477.68,26229.89,0,0
134,3,22713.91,0.0,0.0,0.0,0.0,0,0
138,1,165696.93,31165.0,0.0,871415.52,1037112.45,0,0
346,4,844305.45,0.0,0.0,6376063.98,7220369.42,0,0
162,3,2951.19,0.0,0.0,0.0,0.0,0,0
178,3,1324.88,0.0,0.0,0.0,0.0,0,0
625,1,2654302.46,2654302.46,0.0,1429770.91,4084073.37,1,0
370,3,29595.53,0.0,0.0,0.0,0.0,0,0
72,4,3243092.91,3243092.91,0.0,0.0,0.0,1,0
658,1,54583.71,54583.71,0.0,0.0,54583.71,1,0
306,1,3475.35,42252.0,38776.65,663293.36,666768.71,0,0
180,0,2732.6,11366491.81,11369224.41,1793485.62,1790753.02,0,0
46,1,945131.85,945131.85,0.0,119561.47,1064693.32,1,0
307,0,169335.04,10994.0,180329.04,1472224.12,1302889.08,0,0
380,1,3070709.95,3070709.95,0.0,0.0,3070709.95,1,0
162,4,8327328.27,8327328.27,0.0,0.0,0.0,1,0
429,1,837192.23,837192.23,0.0,0.0,837192.23,1,0
107,4,1299860.86,1299860.86,0.0,0.0,0.0,1,0
19,1,143507.1,0.0,0.0,1972306.52,2115813.62,0,0
255,3,6000.56,489383.0,483382.44,0.0,0.0,0,0
250,1,10000000.0,10000000.0,0.0,1640761.93,11640761.93,1,0
62,1,407833.62,407833.62,0.0,0.0,407833.62,1,0
548,3,20893.61,25118.0,4224.39,0.0,0.0,0,0
326,1,168461.16,1910.0,0.0,4491647.56,4660108.72,0,0
308,3,18174.96,0.0,0.0,0.0,0.0,0,0
354,1,221422.29,158907.0,0.0,338157.26,559579.54,0,0
401,1,202391.43,106651.0,0.0,35572.3,340637.93,0,0
331,0,5051.26,16219.0,21270.26,0.0,0.0,0,0
134,1,332390.07,0.0,0.0,750815.38,1083205.45,0,0
446,4,2720647.79,2720647.79,0.0,0.0,0.0,1,0
376,3,34325.14,61578.21,27253.07,0.0,0.0,0,0
234,4,450489.27,450489.27,0.0,0.0,0.0,1,0
187,3,3033.2,0.0,0.0,0.0,0.0,0,0
189,0,68017.49,4924836.6,4992854.09,1211608.6,1143591.12,0,0
38,3,4213.76,27983.0,23769.24,0.0,0.0,0,0
241,1,57734.59,57734.59,0.0,0.0,57734.59,1,0
182,4,596622.91,9914.0,0.0,120414.41,717037.32,0,0
359,4,208974.47,123.0,0.0,6899646.07,7108620.54,0,0
306,4,3006824.35,0.0,0.0,4902440.31,7770857.49,0,0
381,3,3797.17,107842.0,104044.83,0.0,0.0,0,0
131,3,1101.13,35788.57,34687.45,0.0,0.0,0,0
229,1,5855.99,0.0,0.0,646156.98,652012.96,0,0
298,1,162062.84,0.0,0.0,1634776.66,1796839.5,0,0
182,0,224894.96,19760677.47,19985572.43,1314847.51,1089952.56,0,0
331,3,5864.67,0.0,0.0,0.0,0.0,0,0
354,1,428656.79,0.0,0.0,1287916.05,1716572.84,0,0
235,1,8693.31,0.0,0.0,182917.05,191610.36,0,0
323,1,38542.71,0.0,0.0,109906.09,148448.79,0,0
250,3,6746.31,60400.0,53653.69,0.0,0.0,0,0
237,0,214032.92,1671084.68,1885117.6,228118.32,14085.4,0,0
328,1,51987.29,16211.0,0.0,1123460.97,1175448.25,0,0
363,1,56231.05,56231.05,0.0,0.0,56231.05,1,0
378,1,270544.9,2178.0,0.0,0.0,270544.9,0,0
33,1,9887819.06,9887819.06,0.0,801913.95,10165200.11,1,0
203,1,48774.65,0.0,0.0,770459.46,819234.1,0,0
234,1,219879.62,1655.0,0.0,61635.29,281514.91,0,0
407,3,5765.92,7786.0,2020.08,0.0,0.0,0,0
332,3,15356.62,69.7,0.0,0.0,0.0,0,0
187,0,221087.31,14907.0,235994.31,786115.26,565027.95,0,0
396,1,75011.65,552.0,0.0,0.0,75011.65,0,0
353,0,427816.71,8902156.0,9329972.71,3848161.53,3420344.82,0,0
279,3,12334.82,0.0,0.0,0.0,0.0,0,0
203,1,4644693.12,4644693.12,0.0,0.0,4644693.12,1,0
330,3,42660.63,67940.7,25280.07,0.0,0.0,0,0
186,4,561149.9,561149.9,0.0,0.0,0.0,1,0
325,1,385669.49,0.0,0.0,8739856.71,9125526.21,0,0
349,4,977805.62,977805.62,0.0,0.0,0.0,1,0
154,1,4530.71,4530.71,0.0,0.0,4530.71,1,0
251,1,126093.71,0.0,0.0,8854092.45,8980186.16,0,0
632,1,52541.42,52541.42,0.0,0.0,52541.42,1,0
134,4,1221473.97,0.0,0.0,3115606.15,4862753.59,0,0
207,1,100269.41,0.0,0.0,2461162.92,2561432.33,0,0
116,4,85408.24,85408.24,0.0,0.0,0.0,1,0
153,3,15654.98,822589.0,806934.02,0.0,0.0,0,0
443,4,1795622.71,1795622.71,0.0,0.0,0.0,1,0
236,3,9618.14,20759.0,11140.86,0.0,0.0,0,0
227,1,22328.22,66992.0,44663.78,2016938.88,2039267.09,0,0
354,4,66550.0,66550.0,0.0,0.0,0.0,1,0
9,3,126.11,32837.0,32710.89,0.0,0.0,0,0
180,3,21433.66,136889.9,115456.23,0.0,0.0,0,0
141,1,438242.4,136104.52,0.0,1232291.76,1670534.17,0,0
379,3,11115.5,201.0,0.0,0.0,0.0,0,0
285,3,15727.29,0.0,0.0,0.0,0.0,0,0
302,3,15193.3,0.0,0.0,0.0,0.0,0,0
297,4,2511765.88,272390.14,0.0,2995181.99,5506947.87,0,0
331,1,312342.81,15450.0,0.0,4249312.19,7965777.61,0,0
228,3,3035.89,0.0,0.0,0.0,0.0,0,0
330,3,13269.07,266826.55,253557.48,0.0,0.0,0,0
208,3,18144.21,407352.0,389207.79,0.0,0.0,0,0
164,3,6198.8,0.0,0.0,0.0,0.0,0,0
165,3,10773.02,131156.86,120383.84,0.0,0.0,0,0
132,0,154492.62,34237.0,188729.62,6064985.42,5910492.79,0,0
239,1,495991.64,495991.64,0.0,0.0,495991.64,1,0
187,3,4249.79,0.0,0.0,0.0,0.0,0,0
305,4,10000000.0,12321633.57,2321633.57,0.0,0.0,1,0
121,3,16873.01,44452.4,27579.4,0.0,0.0,0,0
178,4,341531.32,0.0,0.0,1732863.07,2074394.39,0,0
327,0,225230.89,16188.0,241418.89,618436.09,393205.2,0,0
18,4,9131.0,9131.0,0.0,0.0,0.0,1,0
211,3,16028.05,0.0,0.0,0.0,0.0,0,0
202,0,220465.2,4512840.26,4733305.46,999872.06,779406.86,0,0
347,3,5233.83,0.0,0.0,0.0,0.0,0,0
379,0,36919.33,4957520.48,4994439.8,384897.3,347977.97,0,0
235,4,309958.79,309958.79,0.0,0.0,0.0,1,0
18,0,245253.46,265396.48,510649.93,0.0,0.0,0,0
162,1,115502.47,0.0,0.0,350632.13,466134.6,0,0
327,1,210797.15,25227.0,0.0,544623.23,755420.38,0,0
158,0,44621.8,20301.0,64922.8,0.0,0.0,0,0
139,1,170758.64,49775.0,0.0,731317.44,1047653.02,0,0
522,0,74592.47,398931.0,473523.47,112172.15,37579.67,0,0
140,1,422007.47,27609.0,0.0,0.0,422007.47,0,0
335,0,225549.97,4822753.35,5048303.32,2042282.53,1816732.55,0,0
347,0,367400.4,804.0,368204.4,0.0,0.0,0,0
229,1,236323.76,22427.0,0.0,4740858.98,5304833.46,0,0
251,3,19330.83,619498.83,600168.0,0.0,0.0,0,0
462,1,155028.83,155028.83,0.0,0.0,155028.83,1,0
639,1,711932.67,711932.67,0.0,20563.09,732495.77,1,0
238,3,18057.86,19908.31,1850.45,0.0,0.0,0,0
713,1,4130371.73,4130371.73,0.0,857797.35,4988169.08,1,0
108,1,99808.45,99808.45,0.0,47744.92,147553.37,1,0
543,1,2558618.27,2558618.27,0.0,13626415.3,16185033.57,1,0
256,3,15696.24,489.0,0.0,0.0,0.0,0,0
367,4,48774.46,48774.46,0.0,0.0,0.0,1,0
9,3,11137.07,0.0,0.0,0.0,0.0,0,0
16,0,201204.05,11019266.49,11220470.54,4367526.81,4166322.76,0,0
646,4,10000000.0,40399045.08,30399045.08,0.0,0.0,1,0
323,3,20425.86,0.0,0.0,0.0,0.0,0,0
44,3,6735.07,620472.0,613736.93,0.0,0.0,0,0
323,1,304599.72,0.0,0.0,676617.13,981216.85,0,0
18,1,131115.04,0.0,0.0,344462.93,505543.07,0,0
636,1,1455839.54,1455839.54,0.0,149698.53,1605538.07,1,0
298,3,69458.25,383996.59,314538.34,0.0,0.0,0,0
237,1,29651.26,20844.0,0.0,1960526.45,1990177.71,0,0
137,3,13986.48,0.0,0.0,0.0,0.0,0,0
34,1,261087.65,5598.0,0.0,1559804.4,1820892.05,0,0
394,3,20582.68,0.0,0.0,0.0,0.0,0,0
164,1,227738.8,9048.0,0.0,17790.9,245529.7,0,0
229,4,37019.04,37019.04,0.0,0.0,0.0,1,0
284,0,215964.2,2227.0,218191.2,0.0,0.0,0,0
447,4,834592.4,834592.4,0.0,0.0,0.0,1,0
702,1,308778.37,308778.37,0.0,6723500.14,7032278.51,1,0
158,1,121084.85,12134.0,0.0,0.0,121084.85,0,0
136,3,377.98,0.0,0.0,0.0,0.0,0,0
612,1,346183.99,346183.99,0.0,115683.41,461867.4,1,0
249,0,262120.5,8127067.18,8389187.68,407941.21,145820.71,0,0
188,4,1126780.92,0.0,0.0,6134256.33,7261037.25,0,0
9,3,10978.59,31042.0,20063.41,0.0,0.0,0,0
563,0,229979.21,4214.0,234193.21,0.0,0.0,0,0
499,4,488243.65,488243.65,0.0,0.0,0.0,1,0
236,1,93734.77,32782.0,0.0,218856.3,312591.07,0,0
349,4,391552.48,710.0,0.0,0.0,303597.08,0,0
137,0,590262.08,13208.0,603470.08,0.0,0.0,0,0
8,3,3237.48,0.0,0.0,0.0,0.0,0,0
345,0,49244.77,363229.41,412474.19,18078734.83,18029490.05,0,0
19,4,500698.98,316628.0,0.0,19859.0,0.0,0,0
377,4,807871.12,0.0,0.0,2181509.42,2989380.54,0,0
58,4,6501303.14,6501303.14,0.0,0.0,0.0,1,0
177,3,9835.22,819736.91,809901.69,0.0,0.0,0,0
19,3,19680.14,100931.0,81250.86,0.0,0.0,0,0
688,1,735329.1,735329.1,0.0,0.0,735329.1,1,0
259,3,9907.65,0.0,0.0,0.0,0.0,0,0
717,1,116798.38,116798.38,0.0,896815.57,1013613.95,1,0
68,4,915266.65,915266.65,0.0,0.0,0.0,1,0
694,1,715662.13,715662.13,0.0,2068028.42,2783690.55,1,0
236,3,6749.54,84258.0,77508.46,0.0,0.0,0,0
203,0,5665.94,5340004.91,5345670.85,357939.69,352273.75,0,0
394,1,137929.54,5789.0,0.0,536129.33,674058.86,0,0
160,3,10392.3,0.0,0.0,0.0,0.0,0,0
185,4,830495.23,830495.23,0.0,0.0,0.0,1,0
206,0,149891.44,4178933.04,4328824.48,1738036.67,1588145.22,0,0
94,0,193554.04,2524599.17,2718153.21,980116.18,786562.13,0,0
327,0,74603.22,52472.0,127075.22,152476.0,77872.79,0,0
277,1,345383.56,102118.0,0.0,95292.05,440675.61,0,0
278,1,205760.46,962.0,0.0,0.0,205760.46,0,0
46,0,10656.73,1531.0,12187.73,0.0,0.0,0,0
17,1,136918.73,0.0,0.0,479822.42,616741.15,0,0
281,3,1923.88,0.0,0.0,0.0,0.0,0,0
331,0,58110.67,2862687.36,2920798.03,990761.97,932651.3,0,0
235,3,6522.05,0.0,0.0,0.0,0.0,0,0
357,3,16030.92,60016.54,43985.61,0.0,0.0,0,0
364,4,3116889.41,3116889.41,0.0,0.0,0.0,1,0
506,4,7041719.54,7041719.54,0.0,0.0,0.0,1,0
258,0,303697.15,10234.0,313931.15,0.0,0.0,0,0
45,4,471981.73,68998.0,0.0,265462.11,737443.84,0,0
203,0,350223.4,2707405.2,3057628.59,1235732.98,885509.58,0,0
296,4,312151.06,312151.06,0.0,0.0,0.0,1,0
345,2,9587.69,35516.0,25928.31,24503.9,34091.59,0,0
203,4,90076.59,0.0,0.0,136337.98,226414.56,0,0
186,0,230458.56,17938947.64,18169406.2,8784631.47,8554172.92,0,0
349,3,23174.44,0.0,0.0,0.0,0.0,0,0
183,3,1651.02,0.0,0.0,0.0,0.0,0,0
259,1,14374.09,31396.0,17021.91,0.0,14374.09,0,0
229,3,7694.79,0.0,0.0,0.0,0.0,0,0
212,3,858.1,6076.0,5217.9,0.0,0.0,0,0
355,1,143819.73,0.0,0.0,194754.06,338573.79,0,0
274,1,199448.64,99421.0,0.0,1289199.97,1488648.61,0,0
249,0,57040.56,7105.0,64145.56,0.0,0.0,0,0
120,1,377919.58,377919.58,0.0,617276.1,995195.68,1,0
374,1,104545.18,0.0,0.0,10665152.35,10769697.53,0,0
35,1,285863.66,347582.63,61718.98,1249934.35,1535798.01,0,0
192,0,140211.23,5103720.41,5243931.64,662338.81,522127.58,0,0
267,1,1259972.05,1259972.05,0.0,0.0,1259972.05,1,0
372,0,35502.77,5082310.1,5117812.88,47066.04,11563.27,0,0
43,3,13567.0,580075.69,566508.69,0.0,0.0,0,0
281,0,484956.8,10869376.93,11354333.72,511964.42,27007.62,0,0
719,1,119306.06,119306.06,0.0,4040.44,123346.5,1,0
13,1,612420.67,0.0,0.0,2557250.43,3505835.21,0,0
300,1,45092.45,0.0,0.0,336097.16,381189.61,0,0
395,3,16863.83,0.0,0.0,0.0,0.0,0,0
402,0,167535.87,919.0,168454.87,4623942.7,4456406.83,0,0
8,0,109950.3,4613698.16,4723648.46,982588.16,114686.09,0,0
39,1,296831.74,45921.0,0.0,0.0,296831.74,0,0
178,1,207039.13,0.0,0.0,424802.89,631842.02,0,0
210,3,5629.98,21300.0,15670.02,0.0,0.0,0,0
129,4,1864022.05,1864022.05,0.0,0.0,149522.78,1,0
371,3,14668.45,0.0,0.0,0.0,0.0,0,0
186,0,303374.17,554223.0,857597.17,363581.3,60207.14,0,0
322,1,71329.73,71329.73,0.0,0.0,71329.73,1,0
372,1,241076.28,116367.0,0.0,0.0,241076.28,0,0
189,3,7255.76,14460.0,7204.24,0.0,0.0,0,0
303,1,80084.65,0.0,0.0,600279.85,680364.51,0,0
299,0,7416.01,407187.55,414603.56,603741.4,596325.39,0,0
355,3,17328.81,20104.0,2775.19,0.0,0.0,0,0
20,1,320156.83,0.0,0.0,536710.44,856867.27,0,0
226,1,34533.48,0.0,0.0,100168.57,134702.05,0,0
305,1,115856.85,243620.0,127763.15,5460868.46,5576725.31,0,0
182,0,12832.48,471286.96,484119.43,100555.56,87723.08,0,0
331,1,232135.7,10668.0,0.0,6026689.91,6258825.61,0,0
260,0,304940.4,3206421.29,3511361.69,1308327.26,825364.42,0,0
595,4,553124.56,553124.56,0.0,0.0,0.0,1,0
172,4,1116508.49,1116508.49,0.0,0.0,0.0,1,0
21,1,23292.3,0.0,0.0,392364.62,415656.92,1,0
177,4,586718.88,586718.88,0.0,0.0,0.0,1,0
380,3,10550.55,48425.6,37875.05,0.0,0.0,0,0
42,1,142500.67,21038.0,0.0,219349.46,361850.12,0,0
398,1,54845.39,187966.0,133120.61,0.0,54845.39,0,0
400,4,164677.49,1628.0,0.0,35531169.93,35695847.42,0,0
285,3,7720.02,814.0,0.0,0.0,0.0,0,0
36,1,1684039.12,1684039.12,0.0,32961658.25,34645697.37,1,0
402,1,94028.99,0.0,0.0,224917.03,318946.03,0,0
133,3,3307.8,0.0,0.0,0.0,0.0,0,0
238,0,3277.16,24657.0,27934.16,0.0,0.0,0,0
374,1,198018.25,45749.0,0.0,7800357.37,7998375.62,0,0
35,3,16828.57,10254.0,0.0,0.0,0.0,0,0
134,0,315979.66,105476.0,421455.66,0.0,0.0,0,0
157,1,365633.8,19817.0,0.0,187425.45,553059.25,0,0
132,1,132592.77,859.0,0.0,0.0,132592.77,0,0
59,1,1367340.03,1367340.03,0.0,296833.6,1664173.63,1,0
211,1,72395.57,556667.21,484271.65,154765.36,227160.93,0,0
476,4,161359.87,102400.0,0.0,464855.59,626215.46,0,0
232,1,201078.85,10314.0,0.0,0.0,201078.85,0,0
155,0,215927.07,1159355.05,1375282.12,2771280.59,2555353.52,0,0
407,3,525.37,44857.85,44332.48,0.0,0.0,0,0
134,3,1494.27,0.0,0.0,0.0,0.0,0,0
164,1,15683.81,100625.0,84941.19,1716123.27,1731807.08,0,0
188,0,63232.5,30945.0,94177.5,788431.85,725199.35,0,0
256,1,218287.76,0.0,0.0,3999764.33,4218052.09,0,0
9,1,472426.64,29319.22,0.0,601890.87,2510643.93,0,0
709,0,163253.24,3831271.62,3994524.86,362936.01,199682.77,0,0
202,0,384353.51,1961124.41,2345477.92,2681124.68,2296771.17,0,0
346,4,203424.51,0.0,0.0,2538671.68,2742096.19,0,0
139,0,285072.86,10167173.31,10452246.17,5105225.45,4820152.59,0,0
730,1,0.0,0.0,0.0,0.0,0.0,1,0
251,1,419036.6,41165.0,0.0,394932.54,813969.15,0,0
135,3,1920.73,0.0,0.0,0.0,0.0,0,0
177,0,264326.1,4702224.29,4966550.39,646508.41,382182.31,0,0
22,4,1258956.71,1258956.71,0.0,0.0,0.0,1,0
395,3,7123.21,0.0,0.0,0.0,0.0,0,0
251,0,135002.43,10765183.87,10900186.29,557584.81,625347.18,0,0
31,4,587031.2,587031.2,0.0,0.0,0.0,1,0
14,1,657.28,71149.0,70491.72,2224292.57,2116886.49,0,0
328,2,31920.26,14551.0,0.0,5848619.9,5880540.16,0,0
212,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1,0
132,3,9360.1,0.0,0.0,0.0,0.0,0,0
526,1,8441.14,0.0,0.0,121465.2,129906.34,0,0
298,1,232187.84,24336.0,0.0,0.0,232187.84,0,0
202,0,65169.58,3630454.96,3695624.54,5483406.95,5418237.37,0,0
378,3,11684.63,447.0,0.0,0.0,0.0,0,0
263,3,2309.91,33640.0,31330.09,0.0,0.0,0,0
600,4,7363709.23,7363709.23,0.0,0.0,0.0,1,0
306,1,191414.91,114439.0,0.0,152421.98,343836.89,0,0
382,4,1595587.46,1595587.46,0.0,0.0,0.0,1,0
104,4,142336.65,142336.65,0.0,0.0,0.0,1,0
460,4,440962.56,440962.56,0.0,0.0,0.0,1,0
187,0,247542.67,14996.0,262538.67,3320960.97,3073418.29,0,0
56,4,1932200.59,1932200.59,0.0,0.0,0.0,1,0
416,1,10000000.0,10000000.0,0.0,2423749.18,12423749.18,1,0
308,1,93135.66,416490.0,323354.34,100235.16,193370.82,0,0
701,4,496420.67,496420.67,0.0,0.0,0.0,1,0
663,4,202952.03,202952.03,0.0,0.0,0.0,1,0
698,4,131842.85,131842.85,0.0,0.0,0.0,1,0
459,1,4153.02,4153.02,0.0,0.0,4153.02,1,0
42,1,93983.34,92044.0,0.0,0.0,93983.34,0,0
339,4,343177.04,343177.04,0.0,0.0,0.0,1,0
427,4,426173.04,426173.04,0.0,0.0,0.0,1,0
157,1,154068.57,0.0,0.0,228318.73,382387.3,0,0
225,4,2349950.67,15314.0,0.0,603022.54,2952973.21,0,0
357,1,653151.55,653151.55,0.0,47452.25,700603.81,1,0
675,4,950766.15,950766.15,0.0,0.0,0.0,1,0
134,3,5470.63,124091.12,118620.48,0.0,0.0,0,0
522,3,6258.18,174641.31,168383.13,0.0,0.0,0,0
298,4,488030.08,488030.08,0.0,0.0,0.0,1,0
287,3,592.47,0.0,0.0,0.0,0.0,0,0
279,1,246058.52,0.0,0.0,423679.39,669737.91,0,0
264,4,553815.45,100667.0,0.0,414951.21,968766.66,0,0
355,0,76498.05,2185645.82,2262143.88,816113.76,739615.71,0,0
313,1,1202443.49,1202443.49,0.0,193304.8,1395748.29,1,0
592,3,7209.22,0.0,0.0,0.0,0.0,0,0
256,1,212548.42,0.0,0.0,1260419.8,1472968.22,0,0
352,1,169310.53,0.0,0.0,3419188.91,3588499.44,0,0
225,3,10036.71,301242.0,291205.29,0.0,0.0,0,0
233,1,79709.91,0.0,0.0,2341626.91,2421336.81,0,0
43,1,215798.41,26250.0,0.0,0.0,215798.41,0,0
145,1,1539687.27,1539687.27,0.0,256502.86,1796190.14,1,0
94,3,1975.49,6917.68,4942.2,0.0,0.0,0,0
37,3,28611.42,0.0,0.0,0.0,0.0,0,0
15,1,85781.46,0.0,0.0,379005.23,333531.23,0,0
186,3,24449.81,9264.0,0.0,0.0,0.0,0,0
260,3,5178.68,5303.0,124.32,0.0,0.0,0,0
253,4,618401.39,0.0,0.0,13703581.06,14321982.45,0,0
159,3,2907.32,45010.15,42102.83,0.0,0.0,0,0
140,0,98257.97,634.0,98891.97,0.0,0.0,0,0
288,4,722832.95,722832.95,0.0,0.0,0.0,1,0
183,3,4882.44,0.0,0.0,0.0,0.0,0,0
398,1,417050.81,3832.0,0.0,9707583.47,10124634.29,0,0
208,0,123137.51,1406303.56,1529441.07,627136.54,503999.03,0,0
715,3,12174.11,8017.0,0.0,0.0,0.0,0,0
250,0,346085.31,231.0,346316.31,1850974.21,1504888.89,0,0
178,3,7844.52,51760.28,43915.76,0.0,0.0,0,0
183,3,8890.73,0.0,0.0,0.0,0.0,0,0
377,0,152702.34,9489.0,162191.34,10305344.43,10152642.08,0,0
203,3,10638.33,0.0,0.0,0.0,0.0,0,0
185,1,432330.72,41534.0,0.0,469982.38,902313.1,0,0
10,3,35772.84,604899.49,569126.65,0.0,0.0,0,0
705,1,62898.81,62898.81,0.0,0.0,62898.81,1,0
160,1,120392.01,20399.0,0.0,0.0,120392.01,0,0
181,4,1402308.13,0.0,0.0,2028368.64,3430676.77,0,0
206,1,158462.38,31487.0,0.0,4840552.25,4999014.63,0,0
309,3,5851.52,0.0,0.0,0.0,0.0,0,0
402,1,1301410.68,1301410.68,0.0,307091.75,1608502.44,1,0
13,4,297118.37,83054.78,0.0,514458.36,865965.45,0,0
123,1,4289.18,4289.18,0.0,0.0,4289.18,1,0
335,4,469729.9,0.0,0.0,6663595.84,7133325.74,0,0
259,3,19790.31,11600.0,0.0,0.0,0.0,0,0
15,0,65317.15,1762093.63,1827410.77,160665.0,95347.85,0,0
104,1,803794.53,803794.53,0.0,305482.84,1109277.37,1,0
45,4,155761.29,155761.29,0.0,0.0,0.0,1,0
275,3,8053.79,0.0,0.0,0.0,0.0,0,0
526,4,199940.02,199940.02,0.0,0.0,0.0,1,0
359,3,2261.11,212422.0,210160.89,0.0,0.0,0,0
326,1,44246.48,20277.0,0.0,0.0,44246.48,0,0
296,4,5591414.49,5591414.49,0.0,0.0,0.0,1,0
190,0,1225177.33,19050044.61,20275221.94,2582240.86,1357063.54,0,0
181,3,6725.23,11433.0,4707.77,0.0,0.0,0,0
384,3,4855.72,53003.0,48147.28,0.0,0.0,0,0
298,4,329857.62,0.0,0.0,1570973.53,1900831.15,0,0
522,1,146908.38,146908.38,0.0,4991504.3,5138412.68,1,0
323,3,20685.5,0.0,0.0,0.0,0.0,0,0
538,4,2136099.59,2136099.59,0.0,0.0,0.0,1,0
694,1,126054.96,30243.0,0.0,0.0,126054.96,0,0
18,1,149789.06,0.0,0.0,396251.54,546040.6,0,0
263,3,4976.81,58783.0,53806.19,0.0,0.0,0,0
15,4,164500.81,164500.81,0.0,0.0,0.0,1,0
298,0,436221.74,4979149.18,5415370.92,463961.36,27739.62,0,0
256,3,8167.66,111022.0,102854.34,0.0,0.0,0,0
261,1,196561.69,196561.69,0.0,4186.45,200748.14,1,0
20,3,24669.85,0.0,0.0,0.0,0.0,0,0
373,0,364044.71,3888.0,367932.71,86659.13,0.0,0,0
64,4,31574.65,31574.65,0.0,0.0,0.0,1,0
355,0,195128.9,22996.0,218124.9,604967.34,409838.44,0,0
580,4,835770.84,835770.84,0.0,0.0,0.0,1,0
699,4,84480.05,84480.05,0.0,0.0,0.0,1,0
257,0,102154.66,31709.0,133863.66,83344.51,0.0,0,0
162,0,10651.01,2058069.45,2068720.45,1084362.38,1073711.38,0,0
163,1,35358.06,6091.0,0.0,1813241.39,2248902.67,0,0
718,4,371449.7,371449.7,0.0,0.0,0.0,1,0
225,4,235075.62,235075.62,0.0,0.0,0.0,1,0
204,4,11975.22,167286.0,155310.78,0.0,11975.22,0,0
382,0,24570.87,1024897.65,1049468.52,3788221.24,3763650.37,0,0
604,1,4672401.04,4672401.04,0.0,13043.09,4685444.13,1,0
234,0,104624.43,1102601.74,1207226.17,659736.09,555111.65,0,0
185,0,462807.96,19873.0,482680.96,45393.96,0.0,0,0
11,1,237480.85,53204.0,0.0,0.0,237480.85,0,0
700,1,635409.32,635409.32,0.0,1500157.41,2135566.73,1,0
643,4,40651.96,40651.96,0.0,0.0,0.0,1,0
164,4,127253.37,0.0,0.0,389913.76,517167.13,0,0
139,4,375141.86,375141.86,0.0,0.0,0.0,1,0
637,1,157577.84,0.0,0.0,251900.39,409478.23,0,0
431,3,861.65,0.0,0.0,0.0,0.0,0,0
187,0,88825.57,224260.0,313085.57,0.0,0.0,0,0
453,4,134725.66,134725.66,0.0,0.0,0.0,1,0
556,4,544352.53,544352.53,0.0,0.0,0.0,1,0
284,4,160296.55,160296.55,0.0,0.0,0.0,1,0
347,3,15156.8,0.0,0.0,0.0,0.0,0,0
282,1,100969.53,745206.68,644237.16,1120287.73,1221257.26,0,0
298,1,137475.46,1039.0,0.0,355484.07,492959.53,0,0
42,3,21650.96,0.0,0.0,0.0,0.0,0,0
332,4,634455.24,52121.0,0.0,577647.72,1212102.96,0,0
214,4,382536.3,0.0,0.0,1267778.34,1650314.64,0,0
631,1,696575.46,696575.46,0.0,0.0,696575.46,1,0
